hid|name|since|location|description|response_time|response_rate|acceptance|is_super_host|neighbourhood|email_verified|phone_verified|work_email_verified|identity_verified
38118887|Aut|2015-07-10|Bangkok, Bangkok, Thailand|I am a Bangkok based designer working in the fields of architecture, art, and graphics design.I paint and write when travelling. When I am home, I like to stroll the streets of Bangkok, cafe hopping, and being lost in thoughts.||0.0|0.5|0||1|1|0|1
338146536|จันจิ|2020-02-22|TH|||0.0|0.0|0||0|1|0|1
338218755|Shivam|2020-02-22|MY|||0.0|0.0|0||1|1|0|0
273132952|Nicole|2019-07-02|China||within an hour|1.0|1.0|0||1|1|0|0
315497985|Ihome|2019-12-08|China|人生至少要有两次冲动，一为奋不顾身的爱情，一为说走就走的旅行。抵达陌生的城市，就当作是一场冒险。即使属于自己的时间再少，只要心情调到了旅行的模式，就可以感受到快乐。陌生的你好，如果你爱自由爱旅行，欢迎来到我的家，我们一起曼谷畅游。|a few days or more|0.0|0.0|0||1|1|0|1
42526044|Pisith|2015-08-25|Nonthaburi, Nonthaburi, Thailand|||0.0|0.0|0||1|1|0|0
109097316|Pornchanit|2016-12-30|Bangkok, Thailand|Just a student who love traveling :)||0.0|0.0|0||1|1|0|1
310409363|Paul  Liu|2019-11-18|CN||a few days or more|0.11|1.0|0||0|1|0|0
334212160|Wassana|2020-02-07|TH|||0.0|0.0|0||1|1|0|1
268890846|Dorothy|2019-06-16|Hong Kong|Im a Hong Kong girl and a frequent traveller who has a cosy condo in Bangkok for short term rental.|within an hour|1.0|1.0|0||1|1|0|1
273029101|Tiara|2019-07-02|TH|||0.0|0.0|0||1|1|0|1
333669825|Prasert|2020-02-05|TH|||0.0|0.0|0||1|1|0|1
335281076|อนพัทย์|2020-02-11|TH|||0.0|0.0|0||1|1|0|1
117109689|Nicolas|2017-02-19|Bangkok, Thailand|I've travelled the world so many times over, staying in some of the most beautiful places and meeting people from all walks of life, and here's what I've learned: I get along with everyone, and have a very genuine need to make others comfortable. My taste is minimalist and refined, and this is reflected in my homes. I value the finer things in life, and that includes relationships; I'm there, but only when you need me, and nothing matters more than making my guests (and hosts) feel happy and at ease. And if at the end of your stay you've made a new friend, you've made one for life. So I suppose there's only one thing left to say: Welcome home! |within a day|0.5|1.0|1||1|1|1|1
338414567|Khemakorn|2020-02-23|TH|||0.0|0.0|0||1|1|0|0
339282006|Air|2020-02-27|TH||a few days or more|0.0|0.0|0||0|1|0|0
109917710|Skye|2017-01-04|China|爱生活|within a day|0.5|1.0|0||1|1|0|1
38509719|Passawan|2015-07-14|Bangkok, Thailand|Friendly, cheerful and enjoy traveling||0.0|0.0|0||1|1|0|1
331643166|It|2020-01-29|TH|||0.0|0.0|0||1|1|0|1
250005890|Chatchanok|2019-03-20|Bangkok, Bangkok, Thailand|My name is Mook.I am Thai.I can speak English and my team can speak Chinese very well.I'm also a professional tourist guide.I can help all the guest for recommendations.I hope all the guests will have a good time and enjoy in my house and my country||0.0|0.0|0||1|1|0|0
336776479|Mmoo|2020-02-17|Bangkok, Bangkok, Thailand|||0.0|0.0|0||1|1|0|0
95831394|Kat|2016-09-19|Bangkok, Thailand|My name is Kat. I’m 27 years old Thai who loves to travel and stay at a place that feels like home.Not a party animal - happy to socialize just not the type that would making a mess or breaking the rules :) I’m currently having a house for rent in Bangkok as well. It’s close to the airport and not so far from the central - suitable for expats but all are welcome!||0.0|0.0|0||1|1|0|0
338089822|Metha|2020-02-22|TH|||0.0|0.0|0||1|1|0|1
215139454|文君|2018-09-13|China||within an hour|1.0|0.0|0||0|1|0|1
325769559|MingCheng|2020-01-09|TW|||0.0|0.0|0||1|1|0|1
28593807|Maneerat|2015-03-01|Bangkok, Bangkok, Thailand|||0.0|0.0|0||1|1|0|1
5331436|Namkod|2013-03-05|London, England, United Kingdom|I love eating and enjoy traveling. I like clean and tidy up apartment especially the shower or bath room and toilet. I love to wake up late and will be back home late but depend on my mood as well..||0.0|0.0|0||1|1|0|1
59257865|Khanittha And Kavin|2016-02-17|Bangkok, Thailand||within a few hours|1.0|1.0|1||1|1|0|0
338455179|Kantaan|2020-02-24|TH|||0.0|0.0|0||1|1|0|0
338476149|Roong Tiwa|2020-02-24|TH|||0.0|0.0|0||0|1|0|0
339786037|Thanyamol|2020-03-02|TH|||0.0|0.0|0||1|1|0|1
337036453|Thipoj|2020-02-18|TH||a few days or more|0.0|0.0|0||0|1|0|0
339785244|Ponnida|2020-03-02|TH|||0.0|0.0|0||1|1|0|1
338084920|Chommanan|2020-02-22|TH|||0.0|0.0|0||1|1|0|1
337005868|Sontana|2020-02-18|TH|||0.0|0.0|0||1|1|0|1
56474694|Zee|2016-01-28|Bangkok, Thailand||within a day|0.5|1.0|0||1|1|0|0
31708777|Moment Cake。Studio|2015-04-22|Wuxi, Jiangsu, China||within a day|0.5|0.0|0||1|1|0|1
339462532|ธนธรณ์|2020-02-29|TH|||0.0|0.0|0||1|1|0|1
40834068|Suppakorn|2015-08-08|Bangkok, Bangkok, Thailand||within an hour|1.0|0.21|0||1|1|0|1
246986573|Join|2019-03-05|Bangkok, Bangkok, Thailand||a few days or more|0.0|0.0|0||1|1|0|1
340742751|Tidarat|2020-03-08|TH|Hi My is name Tidarat I ‘m Cristin I live in Thailand and have lovely place for everyone in Bkk.I hope everyone enjoy and come visit my Country God bless you. Bonjour à tous Mon nom Tidarat Je suis Cristin Je vis en Thaïlande et j'ai un endroit charmant pour tout le monde à Bkk. J'espère que tout le monde appréciera et viendra visiter mon pays Dieu te bénisse.||0.0|0.0|0||0|1|0|0
149216966|Riin|2017-09-05|Bangkok, Thailand|Love to travel|a few days or more|0.0|0.0|0||1|1|0|0
52134819|Jeremy|2015-12-23|Bangkok, Bangkok, Thailand|I am also traveler and guest who likes to have a wonderful stay and good sleep like sweet home always. As a host, I am glad to ensure every guest to stay comfortable and safe at clean house to feel home and have memorable experiences|within an hour|1.0|1.0|1||1|1|0|1
329842449|Suriya|2020-01-22|TH||a few days or more|0.0|0.0|0||1|1|0|1
333675133|Blu|2020-02-05|Bangkok, Bangkok, Thailand|New Apartment building on the main Paholyotin Road.Best location to explore north Bangkok.Safe and well-lit all night2 minutes walking to SapanKhwai BTS.12 minutes walking to Chatuchak market/ Or tor Kor MarketAri Area BTS and MRT accessFriendly staffWe are looking forward to be your host :)|within an hour|1.0|0.98|0||1|1|0|1
204639264|Jurgen|2018-07-24|Taipei City, Taiwan|I live and work between Taipei and Bangkok. I like having the freedom to travel and not worry about paying my rent when I'm away because I can take in Airbnb guests to help me cover the costs. The apartments I rent out are my personal homes, so please respect my things and treat the apartments as you would treat your own. I'm not trying to make money from this, I just don't want to be paying rent for places that aren't being used. I really love the neighbourhoods i live in, they're very central, have loads of great cafes and famous restaurants and are awesome locations for seeing the other areas of the city. |within a few hours|0.8|0.95|0|Da'an|0|1|0|1
113455659|Pook|2017-01-26|Bangkok, Thailand||a few days or more|0.0|0.0|0||1|1|0|0
308645085|赵cc ซีซี|2019-11-11|China|您好 萨瓦迪卡 欢迎来到美丽的泰国 我是来自中国云南大理的留学生赵CC  2014年作为交换生来泰国读书 学习蝌蚪文的泰语以及旅游管理 我的愿望就是将旅游六要素 食住行游购娱进行到底 所以毕业后就定居在曼谷 平时做私人订制的导游和中英泰翻译 将自己的房子做为民宿出租给来泰国的人 喜欢交朋友喜欢和不同的人交往 因为有缘我们在爱比迎相遇 希望有份我们在民宿相逢|a few days or more|0.0|0.0|0||0|1|0|0
340901087|认证手机用户0786|2020-03-09|CN|爱大理爱泰国，爱自由爱玩|a few days or more|0.0|0.0|0||0|1|0|1
90390372|Susie|2016-08-17|China|哈喽大家好，我是susie,常住在泰国曼谷的中国留学生，希望能遇到喜欢旅游的朋友|a few days or more|0.0|0.0|0||0|1|0|1
310799350|Waratsaya|2019-11-20|Thailand||within an hour|1.0|1.0|0||1|1|0|1
334215432|LKN Grand|2020-02-07|Bangkok, Bangkok, Thailand|Welcome to LKN GRANDApartment building in the heart of central Bangkok.Great access to Ratchatevi BTS station (5 mins walk).Near to Siam Area, MBK, Central world, Pantip Plaza, Platinum mallBus station, MRTPolite and friendly staff are ready to hosting you :)|within an hour|1.0|0.97|1||1|1|0|1
341063208|Peace Land Khaosan|2020-03-10|TH||within a few hours|1.0|1.0|0||1|1|0|0
207941504|Suranat|2018-08-07|TH|||0.0|0.0|0||1|1|0|0
339955146|มานะ|2020-03-03|TH||within a day|0.5|0.67|0||1|1|0|1
311673511|Nuttavut|2019-11-23|Sydney, New South Wales, Australia|Located in Bangkok Central Business District, this hotel is within a 15-minute walk of Central Embassy, Pratunam Market and Platinum Fashion Mall. CentralWorld Shopping Complex and Erawan Shrine are also within I mile (2 km). Ploenchit BTS Station is 10 minutes by foot and Chit Lom BTS Station is 14 minutes. ||0.0|0.0|0||1|1|0|0
339813025|Somporn|2020-03-02|Khet Khlong Toei, Krung Thep Maha Nakhon, Thailand|||0.0|0.0|0||0|1|0|0
330583143|流|2020-01-25|CN|你好，欢迎回家||0.0|0.0|0||1|1|0|1
339782081|Aram|2020-03-02|TH|||0.0|0.0|0||1|1|0|1
160408471|Natda|2017-11-28|Laos||a few days or more|0.0|0.0|0||1|1|0|0
341962615|Weerabhat|2020-03-18|TH|||0.0|0.0|0||1|1|0|0
339782706|Woraphat|2020-03-02|TH|||0.0|0.0|0||1|1|0|1
162171575|怪力少女|2017-12-10|Chongqing, China|我不是设计师,但是我喜欢做民宿,与人分享｡|within an hour|1.0|0.4|0||0|1|0|1
151783029|Aek|2017-09-23|Bangkok, Thailand|I live in Bangkok and I love travelling to see the world and spend time with family friends. I do love with Khaoyai very much where we can stay close to the nature. As a host I do my best to prepare things ready to comfort the guests as much as possible. |within an hour|1.0|0.86|0||1|1|1|0
342041789|Nonnawat|2020-03-19|TH|||0.0|0.0|0||1|1|0|1
338092723|Dawprasuk|2020-02-22|TH|||0.0|0.0|0||1|1|0|1
341092030|Vongphet|2020-03-10|FR||within an hour|1.0|1.0|0||1|1|0|1
341180867|Watanyoo|2020-03-10|TH||a few days or more|0.0|0.0|0||1|1|0|1
342045019|กำไล|2020-03-19|Bangkok, Bangkok, Thailand|||0.0|0.0|0||0|1|0|1
342045481|Lantom|2020-03-19|TH|||0.0|0.0|0||1|1|0|1
342045751|มณฑาทิพย์|2020-03-19|TH|||0.0|0.0|0||0|1|0|1
12099940|Sutadda|2014-02-09|TH||a few days or more|0.0|0.0|0||0|1|0|0
142946585|可|2017-07-28|Thailand|祝你今天愉快，你明天的愉快我明天再祝|a few days or more|0.0|0.0|0||1|1|0|1
341959133|Parin|2020-03-18|TH||a few days or more|0.0|0.0|0||1|1|0|1
338093511|Amonrada|2020-02-22|Khet Bang Sue, Krung Thep Maha Nakhon, Thailand|Hello !!! My name is Mew. I am very happy that people are interested in my accommodation.  I want you to be happy like at home.  You can ask for more information about tourist attractions, restaurants, cafe’ or other services.  And if you need additional help  Can contact me anytime too. Nice to meet you.||0.0|0.0|0||1|1|0|0
325546178|Jurarat|2020-01-08|TH||a few days or more|0.0|0.0|0||1|1|0|1
341198151|Noree|2020-03-11|Bangkok, Bangkok, Thailand||a few days or more|0.4|1.0|0||0|1|0|1
341188013|Kara|2020-03-11|Bangkok, Bangkok, Thailand|To My Dear Guest,if you decided to stay here, you don't have to worry about anythings because i'm able to assist you everything.I will be available when the guests need me. I,ll be happy to help out giving tips about the area,Bangkok and Thailand.I will be happy to help with whatever my guests need.Other than that i will respect the privacy of my guests.By the way if my free time allowed me i would meet and greet the guests by my own and give them the key by my own.Please kindly see my concept! Concierges face all kinds of problems and issues and most readily solve these to the satisfaction of guests.In case of you come to visit Bangkok with family or friends.You don't have to worry about it!  Check out on the website below to see all my apartments in Thailand!https://www.airbnb.cn/users/201677068/listingsWarmest welcome,Kara|within an hour|1.0|1.0|0||1|1|0|0
76375764|Chanipa|2016-06-07|Bangkok, Thailand||a few days or more|0.0|0.0|0||1|1|0|1
337709866|Vatiaz|2020-02-20|TH|||0.0|0.0|0||1|1|1|1
327236838|Pimsorn|2020-01-14|TH|||0.0|0.0|0||1|1|0|1
340126643|Pathiphan|2020-03-04|TH|||0.0|0.0|0||1|1|0|1
342112036|Pornpetcharee|2020-03-20|Min Buri, Bangkok, Thailand|PP hotel is a Cozy Apartment Hotel.It is packpackers friendly, and convenient to public transportation.right on 1st floor of the hotel, we have many restaurants and a Thai traditional Massage. ||0.0|1.0|0||1|1|0|0
226015415|诗和远方|2018-11-16|China||within an hour|1.0|1.0|0||1|1|0|1
341202827|大潘|2020-03-11|TH|曼谷房哥一枚自持多套房屋出租|a few days or more|0.0|1.0|0||0|1|0|0
341190723|Pichayanin|2020-03-11|TH|||0.0|0.0|0||0|1|0|1
340127258|Nipapan|2020-03-04|TH|||0.0|0.0|0||1|1|0|1
340137328|Yuzhe|2020-03-04|China|||0.0|0.0|0||0|1|0|0
149897292|Dom|2017-09-10|China|Hello. 大家好！ 欢迎来泰国旅游！我是dom，管理多套市中心房源，做这行5年。随时欢迎大家咨询，如果系统房源没有空，也可以点我头像咨询提供其他满意房源。Hello,everyone！Welcome to Thailand! I am dom, have 5 years experience for room rental in Bangkok, Manage dozens of luxury units in the city center of Bangkok. If show rooms in airbnb are not available, you can contact with directly, we can provide others unit. Welcome to consult 24 hours. |within an hour|1.0|1.0|0||1|1|0|1
341949490|认证手机用户0700|2020-03-18|CN||a few days or more|0.0|0.0|0||1|1|0|1
340137726|Aomkorn|2020-03-04|TH|||0.0|0.0|0||1|1|0|1
340137106|Thanapak|2020-03-04|TH|||0.0|0.0|0||1|1|0|1
340124829|Phattha|2020-03-04|TH|||0.0|0.0|0||1|1|0|1
342182060|Rembrandt Sukhumvit|2020-03-21|Khet Khlong Toei, Krung Thep Maha Nakhon, Thailand|The 233 Rooms and Suites at Rembrandt Sukhumvit offer a welcoming ambience, tasteful contemporary decor and comfort-design furnishings, with a host of thoughtful amenities to help make your Bangkok holiday or business trip a convenient and carefree home-away experience|within an hour|0.8|1.0|0||1|1|0|1
333671625|Unchan|2020-02-05|TH|||0.0|0.0|0||1|1|0|1
340895332|Sirinya|2020-03-09|TH|||0.0|0.0|0||1|1|0|1
340933740|Ratha|2020-03-09|TH|||0.0|0.0|0||1|1|0|0
339476521|认证手机用户0700|2020-02-29|TH|祝您开心每一天||0.0|0.0|0||0|1|0|1
46997650|Poonyisa|2015-10-20|Thailand||within a day|0.57|0.5|0||1|1|0|1
142400139|Yan|2017-07-25|China|旅游推广行业，游览过六十多个国家~||0.0|0.0|0||1|1|0|1
340164462|จุฑารัตน์|2020-03-04|TH|||0.0|0.0|0||1|1|0|1
1253932|Muay-Chuthipak|2011-10-05|Bangkok, Bangkok, Thailand||a few days or more|0.0|0.0|0||1|1|0|0
12918450|Be|2014-03-08|Bangkok, Thailand|I'm Bebie the Traveller! I love to travel to explore the beauty of the world as well as trying a new different kind of foods. I would like to sharing my comfy lovely 'lil space to you, and hope to be part of your good memory in Bangkok. :)||0.0|1.0|0||1|1|0|1
341350285|Rachel|2020-03-12|TH||a few days or more|0.0|0.0|0||0|1|0|0
258285118|Shalys|2019-04-27|Bangkok, Thailand||a few days or more|0.0|0.0|0||1|1|0|0
289953179|Shumin|2019-08-28|TH||within an hour|1.0|0.94|0||0|1|0|0
341365630|Sinthawee|2020-03-12|TH|||0.0|0.0|0||1|1|0|1
341184121|Room Quest Management|2020-03-10|TH|||0.0|0.0|0||0|1|0|0
341404183|Chomphunuth|2020-03-12|TH|Welcome home away from home !|within an hour|1.0|1.0|0||1|1|0|0
342305342|Nuanapha|2020-03-23|SG|||0.0|0.0|0||1|1|0|0
217524478|Thipsuda|2018-09-27|Khet Wang Thonglang, Krung Thep Maha Nakhon, Thailand|ห้องเช่า/ รายวัน รายเดือน||0.0|0.0|0||0|1|0|0
342311740|Krit|2020-03-23|TH|||0.0|0.0|0||1|1|0|1
258881725|Wang|2019-04-29|China|Nice to meet you,my friend. You can call me Ah Wang,I am Chinese,But now I live in Bangkok,I love traveling around the world just like you!您好，您可以称呼我为阿王！干净清爽舒适是我对房间的要求如果您选择的房源没有空档. 您可关注我其他房源. 同样的品质 细节决定一切！很期待和每位客人成为朋友！|a few days or more|0.0|0.0|0||1|1|1|1
